Brightness Level,Color,Intensity
1.0,R,1458.8270547945206
1.0,R,1795.4794520547946
1.0,R,1588.9993150684932
1.0,R,1544.1123287671232
1.0,R,1454.3383561643836
1.0,R,1537.3792808219177
1.0,R,1476.7818493150685
1.0,R,1445.3609589041096
1.0,R,1600.2210616438356
1.0,R,1454.3383561643836
1.0,R,1557.5784246575342
1.0,R,1535.1349315068494
1.0,R,1452.094006849315
1.0,R,1512.6914383561643
1.0,R,1647.352397260274
1.0,R,1588.9993150684932
1.0,R,1519.4244863013698
1.0,R,1494.7366438356164
1.0,R,1521.6688356164384
1.0,R,1492.492294520548
1.0,R,1485.7592465753426
1.0,R,1528.401883561644
1.0,R,1488.003595890411
1.0,R,1647.352397260274
1.0,R,1445.3609589041096
1.0,R,1499.2253424657533
1.0,R,3651.5563356164384
1.0,R,1683.26198630137
1.0,R,1588.9993150684932
1.0,R,1458.8270547945206
1.0,R,1429.6505136986302
1.0,R,1499.2253424657533
1.0,R,1407.2070205479451
1.0,R,1496.980993150685
1.0,R,1476.7818493150685
1.0,R,1418.4287671232876
1.0,R,1427.4061643835616
1.0,R,1609.1984589041097
1.0,R,1503.7140410958905
1.0,R,1470.048801369863
1.0,R,1530.6462328767122
1.0,R,1499.2253424657533
1.0,R,1519.4244863013698
1.0,R,1454.3383561643836
1.0,R,1429.6505136986302
1.0,R,1438.627910958904
1.0,R,1559.8227739726028
1.0,R,1481.2705479452054
1.0,R,1416.1844178082192
1.0,R,1591.2436643835617
1.0,R,1440.8722602739726
1.0,R,1530.6462328767122
1.0,R,2033.3804794520547
1.0,R,1611.442808219178
1.0,R,1512.6914383561643
1.0,R,1429.6505136986302
1.0,R,1454.3383561643836
1.0,R,1512.6914383561643
1.0,R,1674.2845890410958
1.0,R,1483.514897260274
1.0,R,1701.2167808219178
1.0,R,1577.7775684931507
1.0,R,1503.7140410958905
1.0,R,1575.5332191780822
1.0,R,1663.0628424657534
1.0,R,1496.980993150685
1.0,R,1474.5375
1.0,R,1591.2436643835617
1.0,R,1528.401883561644
1.0,R,1490.2479452054795
1.0,R,1496.980993150685
1.0,R,1528.401883561644
1.0,R,1501.469691780822
1.0,R,1456.582705479452
1.0,R,1530.6462328767122
1.0,R,1463.3157534246575
1.0,R,2219.6614726027397
1.0,R,1620.420205479452
1.0,R,1483.514897260274
1.0,R,1402.7183219178082
1.0,R,1490.2479452054795
1.0,R,1488.003595890411
1.0,R,1422.9174657534247
1.0,R,1512.6914383561643
1.0,R,1600.2210616438356
1.0,R,1490.2479452054795
1.0,R,1501.469691780822
1.0,R,1463.3157534246575
1.0,R,1591.2436643835617
1.0,R,1575.5332191780822
1.0,R,1539.6236301369863
1.0,R,1461.0714041095891
1.0,R,1530.6462328767122
1.0,R,1416.1844178082192
1.0,R,1645.1080479452055
1.0,R,1528.401883561644
1.0,R,1449.8496575342465
1.0,R,1434.1392123287671
1.0,R,1499.2253424657533
1.0,R,1528.401883561644
1.0,R,1440.8722602739726
1.0,R,1512.6914383561643
1.0,R,1584.5106164383562
1.0,R,1499.2253424657533
1.0,R,1485.7592465753426
1.0,R,1465.560102739726
1.0,R,1550.8453767123287
1.0,R,1672.0402397260275
1.0,R,1449.8496575342465
1.0,R,1499.2253424657533
1.0,R,1391.4965753424658
1.0,R,1413.9400684931506
1.0,R,1593.48801369863
1.0,R,1389.2522260273972
1.0,R,1676.5289383561644
1.0,R,1544.1123287671232
1.0,R,1611.442808219178
1.0,R,1532.8905821917808
1.0,R,1541.867979452055
1.0,R,1559.8227739726028
1.0,R,1494.7366438356164
1.0,R,1467.8044520547944
1.0,R,1496.980993150685
1.0,R,1514.935787671233
1.0,R,1514.935787671233
1.0,R,1508.2027397260274
1.0,R,1508.2027397260274
1.0,R,1508.2027397260274
1.0,R,1488.003595890411
1.0,R,1564.3114726027397
1.0,R,1438.627910958904
1.0,R,1526.1575342465753
1.0,R,1452.094006849315
1.0,R,1389.2522260273972
1.0,R,1411.6957191780823
1.0,R,1463.3157534246575
1.0,R,1474.5375
1.0,R,1427.4061643835616
1.0,R,1443.116609589041
1.0,R,1813.4342465753425
1.0,R,1521.6688356164384
1.0,R,1541.867979452055
1.0,R,1422.9174657534247
1.0,R,1483.514897260274
1.0,R,1499.2253424657533
1.0,R,1449.8496575342465
1.0,R,1436.3835616438357
1.0,R,1425.161815068493
1.0,R,1638.375
1.0,R,1452.094006849315
1.0,R,1523.9131849315067
1.0,R,1413.9400684931506
1.0,R,1449.8496575342465
1.0,R,1615.9315068493152
1.0,R,1526.1575342465753
1.0,R,1427.4061643835616
1.0,R,1557.5784246575342
1.0,R,1528.401883561644
1.0,R,1559.8227739726028
1.0,R,1571.0445205479452
1.0,R,1544.1123287671232
1.0,R,1467.8044520547944
1.0,R,1472.2931506849316
1.0,R,1546.3566780821918
1.0,R,1777.5246575342467
1.0,R,1658.5741438356165
1.0,R,1503.7140410958905
1.0,R,1488.003595890411
1.0,R,1588.9993150684932
1.0,R,1528.401883561644
1.0,R,1490.2479452054795
1.0,R,1436.3835616438357
1.0,R,1526.1575342465753
1.0,R,1476.7818493150685
1.0,R,1431.8948630136986
1.0,R,1732.6376712328768
1.0,R,1505.9583904109588
1.0,R,1474.5375
1.0,R,1539.6236301369863
1.0,R,1456.582705479452
1.0,R,1559.8227739726028
1.0,R,1467.8044520547944
1.0,R,1526.1575342465753
1.0,R,1420.6731164383561
1.0,R,1510.447089041096
1.0,R,1485.7592465753426
1.0,R,1537.3792808219177
1.0,R,1416.1844178082192
1.0,R,1829.1446917808219
1.0,R,1429.6505136986302
1.0,R,1402.7183219178082
1.0,R,1440.8722602739726
1.0,R,1485.7592465753426
1.0,R,1530.6462328767122
1.0,R,1557.5784246575342
1.0,R,1544.1123287671232
1.0,R,1508.2027397260274
1.0,R,1463.3157534246575
1.0,R,1510.447089041096
1.0,R,1521.6688356164384
1.0,R,1413.9400684931506
1.0,R,1425.161815068493
1.0,R,1490.2479452054795
1.0,R,1577.7775684931507
1.0,R,1481.2705479452054
1.0,R,1548.6010273972602
1.0,R,1649.5967465753424
1.0,R,1741.6150684931506
1.0,R,1479.026198630137
1.0,R,1467.8044520547944
1.0,R,1431.8948630136986
1.0,R,1485.7592465753426
1.0,R,1593.48801369863
1.0,R,1555.3340753424657
1.0,R,1481.2705479452054
1.0,R,1472.2931506849316
1.0,R,1508.2027397260274
1.0,R,1499.2253424657533
1.0,R,1458.8270547945206
1.0,R,1571.0445205479452
1.0,R,1611.442808219178
1.0,R,1532.8905821917808
1.0,R,1461.0714041095891
1.0,R,1510.447089041096
1.0,R,1490.2479452054795
1.0,R,1465.560102739726
1.0,R,1483.514897260274
1.0,R,1458.8270547945206
1.0,R,1404.9626712328768
1.0,R,2087.2448630136987
1.0,R,1521.6688356164384
1.0,R,1436.3835616438357
1.0,R,1591.2436643835617
1.0,R,1481.2705479452054
1.0,R,1476.7818493150685
1.0,R,1685.5063356164383
1.0,R,1521.6688356164384
1.0,R,1492.492294520548
1.0,R,1496.980993150685
1.0,R,1526.1575342465753
1.0,R,1461.0714041095891
1.0,R,1557.5784246575342
1.0,R,1400.4739726027397
1.0,R,1395.9852739726027
1.0,R,1409.4513698630137
1.0,R,1829.1446917808219
1.0,R,1768.5472602739726
1.0,R,1631.6419520547945
1.0,R,1508.2027397260274
1.0,R,1488.003595890411
1.0,R,1474.5375
1.0,R,1523.9131849315067
1.0,R,1503.7140410958905
1.0,R,1418.4287671232876
1.0,R,1582.2662671232877
1.0,R,1701.2167808219178
1.0,R,1501.469691780822
1.0,R,1429.6505136986302
1.0,R,1737.1263698630137
1.0,R,1407.2070205479451
1.0,R,1499.2253424657533
1.0,R,1523.9131849315067
1.0,R,1496.980993150685
1.0,R,1546.3566780821918
1.0,R,1458.8270547945206
1.0,R,1526.1575342465753
1.0,R,1741.6150684931506
1.0,R,1757.3255136986302
1.0,R,1440.8722602739726
1.0,R,1764.0585616438357
1.0,R,1517.1801369863015
1.0,R,1584.5106164383562
1.0,R,1499.2253424657533
1.0,R,1604.7097602739725
1.0,R,1461.0714041095891
1.0,R,1835.8777397260274
1.0,R,1582.2662671232877
1.0,R,1802.2125
1.0,R,1532.8905821917808
1.0,R,1505.9583904109588
1.0,R,1544.1123287671232
1.0,R,1721.4159246575343
1.0,R,1555.3340753424657
1.0,R,1575.5332191780822
1.0,R,1492.492294520548
1.0,R,1602.4654109589042
1.0,R,1553.0897260273973
1.0,R,1606.954109589041
1.0,R,1793.235102739726
1.0,R,1521.6688356164384
1.0,R,1535.1349315068494
1.0,R,1465.560102739726
1.0,R,1483.514897260274
1.0,R,1470.048801369863
1.0,R,1488.003595890411
1.0,R,1550.8453767123287
1.0,R,1613.6871575342466
1.0,R,1411.6957191780823
1.0,R,1474.5375
1.0,R,1485.7592465753426
1.0,R,1526.1575342465753
1.0,R,1521.6688356164384
1.0,R,1508.2027397260274
1.0,R,1573.2888698630136
1.0,R,1550.8453767123287
1.0,R,1512.6914383561643
1.0,R,1472.2931506849316
1.0,R,1458.8270547945206
1.0,R,1389.2522260273972
1.0,R,1566.5558219178083
1.0,R,1499.2253424657533
1.0,R,1427.4061643835616
1.0,R,1490.2479452054795
1.0,R,1562.0671232876712
1.0,R,1474.5375
1.0,R,1564.3114726027397
1.0,R,1488.003595890411
1.0,R,1571.0445205479452
1.0,R,1503.7140410958905
1.0,R,1434.1392123287671
1.0,R,1499.2253424657533
1.0,R,1463.3157534246575
1.0,R,1481.2705479452054
1.0,R,1485.7592465753426
1.0,R,1532.8905821917808
1.0,R,1431.8948630136986
1.0,R,1555.3340753424657
1.0,R,1591.2436643835617
1.0,R,1456.582705479452
1.0,R,1483.514897260274
1.0,R,1505.9583904109588
1.0,R,1438.627910958904
1.0,R,1353.3426369863014
1.0,R,1413.9400684931506
1.0,R,1602.4654109589042
1.0,R,1622.6645547945207
1.0,R,1431.8948630136986
1.0,R,1512.6914383561643
1.0,R,3359.790924657534
1.0,R,1571.0445205479452
1.0,R,1566.5558219178083
1.0,R,1492.492294520548
1.0,R,1476.7818493150685
1.0,R,1467.8044520547944
1.0,R,1575.5332191780822
1.0,R,1514.935787671233
1.0,R,1539.6236301369863
1.0,R,1505.9583904109588
1.0,R,1528.401883561644
1.0,R,1710.1941780821917
1.0,R,1494.7366438356164
1.0,R,1465.560102739726
1.0,R,1505.9583904109588
1.0,R,1427.4061643835616
1.0,R,1456.582705479452
1.0,R,1609.1984589041097
1.0,R,1427.4061643835616
1.0,R,1483.514897260274
1.0,R,1431.8948630136986
1.0,R,1526.1575342465753
1.0,R,1602.4654109589042
1.0,R,1443.116609589041
1.0,R,1508.2027397260274
1.0,R,1510.447089041096
1.0,R,1429.6505136986302
1.0,R,1465.560102739726
1.0,R,1472.2931506849316
1.0,R,1485.7592465753426
1.0,R,1474.5375
1.0,R,1685.5063356164383
1.0,R,1535.1349315068494
1.0,R,1409.4513698630137
1.0,R,1483.514897260274
1.0,R,1400.4739726027397
1.0,R,1452.094006849315
1.0,R,1510.447089041096
1.0,R,1470.048801369863
1.0,R,1512.6914383561643
1.0,R,1411.6957191780823
1.0,R,1559.8227739726028
1.0,R,1667.5515410958903
1.0,R,1501.469691780822
1.0,R,1463.3157534246575
1.0,R,1418.4287671232876
1.0,R,1443.116609589041
1.0,R,1620.420205479452
1.0,R,1461.0714041095891
1.0,R,1512.6914383561643
1.0,R,1481.2705479452054
1.0,R,1395.9852739726027
1.0,R,1530.6462328767122
1.0,R,1548.6010273972602
1.0,R,1425.161815068493
1.0,R,1523.9131849315067
1.0,R,1425.161815068493
1.0,R,1407.2070205479451
1.0,R,1532.8905821917808
1.0,R,1407.2070205479451
1.0,R,1535.1349315068494
1.0,R,1481.2705479452054
1.0,R,1532.8905821917808
1.0,R,1472.2931506849316
1.0,R,1651.841095890411
1.0,R,1602.4654109589042
1.0,R,1541.867979452055
1.0,R,1490.2479452054795
1.0,R,1449.8496575342465
1.0,R,1580.021917808219
1.0,R,1472.2931506849316
1.0,R,1532.8905821917808
1.0,R,1418.4287671232876
1.0,R,1447.6053082191781
1.0,R,1481.2705479452054
1.0,R,1541.867979452055
1.0,R,1472.2931506849316
1.0,R,1492.492294520548
1.0,R,1537.3792808219177
1.0,R,1526.1575342465753
1.0,R,1528.401883561644
1.0,R,1528.401883561644
1.0,R,1593.48801369863
1.0,R,1537.3792808219177
1.0,R,1546.3566780821918
1.0,R,1395.9852739726027
1.0,R,1409.4513698630137
1.0,R,1535.1349315068494
1.0,R,1476.7818493150685
1.0,R,1483.514897260274
1.0,R,1559.8227739726028
1.0,R,1510.447089041096
1.0,R,1476.7818493150685
1.0,R,1514.935787671233
1.0,R,1541.867979452055
1.0,R,1562.0671232876712
1.0,R,1470.048801369863
1.0,R,2109.6883561643835
1.0,R,1503.7140410958905
1.0,R,1494.7366438356164
1.0,R,1597.9767123287672
1.0,R,1454.3383561643836
1.0,R,1526.1575342465753
1.0,R,1656.329794520548
1.0,R,1674.2845890410958
1.0,R,1510.447089041096
1.0,R,1456.582705479452
1.0,R,1443.116609589041
1.0,R,1721.4159246575343
1.0,R,1544.1123287671232
1.0,R,1467.8044520547944
1.0,R,1499.2253424657533
1.0,R,1492.492294520548
1.0,R,1431.8948630136986
1.0,R,1476.7818493150685
1.0,R,1463.3157534246575
1.0,R,1393.7409246575342
1.0,R,1454.3383561643836
1.0,R,1521.6688356164384
1.0,R,1604.7097602739725
1.0,R,1499.2253424657533
1.0,R,1604.7097602739725
1.0,R,1521.6688356164384
1.0,R,1418.4287671232876
1.0,R,1618.1758561643835
1.0,R,1452.094006849315
1.0,R,1434.1392123287671
1.0,R,1496.980993150685
1.0,R,1548.6010273972602
1.0,R,1461.0714041095891
1.0,R,1526.1575342465753
1.0,R,1447.6053082191781
1.0,R,1557.5784246575342
1.0,R,1539.6236301369863
1.0,R,1615.9315068493152
1.0,R,1840.3664383561643
1.0,R,1591.2436643835617
1.0,R,1631.6419520547945
1.0,R,1360.0756849315069
1.0,R,1508.2027397260274
1.0,R,1472.2931506849316
1.0,R,1705.7054794520548
1.0,R,1490.2479452054795
1.0,R,1559.8227739726028
1.0,R,1494.7366438356164
1.0,R,2345.3450342465753
1.0,R,1606.954109589041
1.0,R,1485.7592465753426
1.0,R,1470.048801369863
1.0,R,1465.560102739726
1.0,R,1463.3157534246575
1.0,R,1721.4159246575343
1.0,R,1501.469691780822
1.0,R,1474.5375
1.0,R,1514.935787671233
1.0,R,1550.8453767123287
1.0,R,1593.48801369863
1.0,R,1465.560102739726
1.0,R,1470.048801369863
1.0,R,1503.7140410958905
1.0,R,1521.6688356164384
1.0,R,1544.1123287671232
1.0,R,1496.980993150685
1.0,R,1431.8948630136986
1.0,R,1508.2027397260274
1.0,R,1456.582705479452
1.0,R,1597.9767123287672
1.0,R,1409.4513698630137
1.0,R,1452.094006849315
1.0,R,1523.9131849315067
1.0,R,1458.8270547945206
1.0,R,1458.8270547945206
1.0,R,1496.980993150685
1.0,R,1445.3609589041096
1.0,R,1438.627910958904
1.0,R,1449.8496575342465
1.0,R,1373.5417808219179
1.0,R,1553.0897260273973
1.0,R,1391.4965753424658
1.0,R,1434.1392123287671
1.0,R,1490.2479452054795
1.0,R,1501.469691780822
1.0,R,1858.3212328767124
1.0,R,1654.0854452054793
1.0,R,1503.7140410958905
1.0,R,1530.6462328767122
1.0,R,1512.6914383561643
1.0,R,1523.9131849315067
1.0,R,1461.0714041095891
1.0,R,1449.8496575342465
1.0,R,1694.4837328767123
1.0,R,1514.935787671233
1.0,R,1537.3792808219177
1.0,R,1474.5375
1.0,R,1483.514897260274
1.0,R,1523.9131849315067
1.0,R,1461.0714041095891
1.0,R,1389.2522260273972
1.0,R,1449.8496575342465
1.0,R,1476.7818493150685
1.0,R,1496.980993150685
1.0,R,1505.9583904109588
1.0,R,1514.935787671233
1.0,R,1597.9767123287672
1.0,R,1492.492294520548
1.0,R,1523.9131849315067
1.0,R,1535.1349315068494
1.0,R,1472.2931506849316
1.0,R,1456.582705479452
1.0,R,1427.4061643835616
1.0,R,1461.0714041095891
1.0,R,1582.2662671232877
1.0,R,1788.746404109589
1.0,R,1629.397602739726
1.0,R,1582.2662671232877
1.0,R,1559.8227739726028
1.0,R,1434.1392123287671
1.0,R,1501.469691780822
1.0,R,1501.469691780822
1.0,R,1514.935787671233
1.0,R,1618.1758561643835
1.0,R,1541.867979452055
1.0,R,1463.3157534246575
1.0,R,1743.8594178082192
1.0,R,1501.469691780822
1.0,R,1456.582705479452
1.0,R,1600.2210616438356
1.0,R,1485.7592465753426
1.0,R,1501.469691780822
1.0,R,1483.514897260274
1.0,R,1519.4244863013698
1.0,R,1434.1392123287671
1.0,R,1411.6957191780823
1.0,R,1521.6688356164384
1.0,R,1409.4513698630137
1.0,R,1573.2888698630136
1.0,R,1445.3609589041096
1.0,R,1470.048801369863
1.0,R,1503.7140410958905
1.0,R,1400.4739726027397
1.0,R,1431.8948630136986
1.0,R,1485.7592465753426
1.0,R,1452.094006849315
1.0,R,1492.492294520548
1.0,R,1503.7140410958905
1.0,R,1672.0402397260275
1.0,R,1409.4513698630137
1.0,R,1467.8044520547944
1.0,R,1369.0530821917807
1.0,R,1416.1844178082192
1.0,R,1463.3157534246575
1.0,R,1532.8905821917808
1.0,R,1445.3609589041096
1.0,R,1407.2070205479451
1.0,R,1470.048801369863
1.0,R,1472.2931506849316
1.0,R,1456.582705479452
1.0,R,1458.8270547945206
1.0,R,1384.7635273972603
1.0,R,1562.0671232876712
1.0,R,1449.8496575342465
1.0,R,1499.2253424657533
1.0,R,1470.048801369863
1.0,R,1454.3383561643836
1.0,R,1452.094006849315
1.0,R,1492.492294520548
1.0,R,1449.8496575342465
1.0,R,1456.582705479452
1.0,R,1492.492294520548
-1.0,G,1422.9174657534247
-1.0,G,1342.120890410959
-1.0,G,1360.0756849315069
-1.0,G,1380.2748287671234
-1.0,G,1425.161815068493
-1.0,G,1438.627910958904
-1.0,G,1508.2027397260274
-1.0,G,1537.3792808219177
-1.0,G,1649.5967465753424
-1.0,G,1492.492294520548
-1.0,G,1528.401883561644
-1.0,G,1539.6236301369863
-1.0,G,1689.9950342465754
-1.0,G,1611.442808219178
-1.0,G,1503.7140410958905
-1.0,G,1588.9993150684932
-1.0,G,1571.0445205479452
-1.0,G,1472.2931506849316
-1.0,G,1604.7097602739725
-1.0,G,1651.841095890411
-1.0,G,1526.1575342465753
-1.0,G,1510.447089041096
-1.0,G,1431.8948630136986
-1.0,G,1568.8001712328767
-1.0,G,1582.2662671232877
-1.0,G,1557.5784246575342
-1.0,G,1400.4739726027397
-1.0,G,1773.0359589041095
-1.0,G,1532.8905821917808
-1.0,G,1436.3835616438357
-1.0,G,1476.7818493150685
-1.0,G,1580.021917808219
-1.0,G,1523.9131849315067
-1.0,G,1458.8270547945206
-1.0,G,1431.8948630136986
-1.0,G,1514.935787671233
-1.0,G,1470.048801369863
-1.0,G,1467.8044520547944
-1.0,G,1615.9315068493152
-1.0,G,1528.401883561644
-1.0,G,1530.6462328767122
-1.0,G,1642.863698630137
-1.0,G,1573.2888698630136
-1.0,G,1492.492294520548
-1.0,G,1503.7140410958905
-1.0,G,2255.5710616438355
-1.0,G,1458.8270547945206
-1.0,G,1811.189897260274
-1.0,G,1461.0714041095891
-1.0,G,1422.9174657534247
-1.0,G,1508.2027397260274
-1.0,G,1503.7140410958905
-1.0,G,1488.003595890411
-1.0,G,1517.1801369863015
-1.0,G,1474.5375
-1.0,G,1532.8905821917808
-1.0,G,1521.6688356164384
-1.0,G,1499.2253424657533
-1.0,G,1514.935787671233
-1.0,G,1425.161815068493
-1.0,G,1508.2027397260274
-1.0,G,1820.167294520548
-1.0,G,1485.7592465753426
-1.0,G,1528.401883561644
-1.0,G,1479.026198630137
-1.0,G,1436.3835616438357
-1.0,G,1490.2479452054795
-1.0,G,1519.4244863013698
-1.0,G,1555.3340753424657
-1.0,G,1496.980993150685
-1.0,G,1458.8270547945206
-1.0,G,1485.7592465753426
-1.0,G,1400.4739726027397
-1.0,G,1714.6828767123288
-1.0,G,1535.1349315068494
-1.0,G,1418.4287671232876
-1.0,G,1573.2888698630136
-1.0,G,1521.6688356164384
-1.0,G,1429.6505136986302
-1.0,G,1503.7140410958905
-1.0,G,1539.6236301369863
-1.0,G,1472.2931506849316
-1.0,G,1422.9174657534247
-1.0,G,1537.3792808219177
-1.0,G,1535.1349315068494
-1.0,G,1847.0994863013698
-1.0,G,1519.4244863013698
-1.0,G,1456.582705479452
-1.0,G,1555.3340753424657
-1.0,G,1795.4794520547946
-1.0,G,1580.021917808219
-1.0,G,1429.6505136986302
-1.0,G,1631.6419520547945
-1.0,G,1494.7366438356164
-1.0,G,1557.5784246575342
-1.0,G,1602.4654109589042
-1.0,G,1488.003595890411
-1.0,G,1447.6053082191781
-1.0,G,1465.560102739726
-1.0,G,1467.8044520547944
-1.0,G,1440.8722602739726
-1.0,G,1595.7323630136987
-1.0,G,1483.514897260274
-1.0,G,1519.4244863013698
-1.0,G,1422.9174657534247
-1.0,G,1562.0671232876712
-1.0,G,1492.492294520548
-1.0,G,1485.7592465753426
-1.0,G,1481.2705479452054
-1.0,G,1517.1801369863015
-1.0,G,1503.7140410958905
-1.0,G,1503.7140410958905
-1.0,G,1481.2705479452054
-1.0,G,1438.627910958904
-1.0,G,1977.2717465753424
-1.0,G,1539.6236301369863
-1.0,G,1503.7140410958905
-1.0,G,1519.4244863013698
-1.0,G,1689.9950342465754
-1.0,G,1705.7054794520548
-1.0,G,1505.9583904109588
-1.0,G,1512.6914383561643
-1.0,G,1463.3157534246575
-1.0,G,1503.7140410958905
-1.0,G,1463.3157534246575
-1.0,G,1458.8270547945206
-1.0,G,1483.514897260274
-1.0,G,1588.9993150684932
-1.0,G,1474.5375
-1.0,G,1465.560102739726
-1.0,G,1564.3114726027397
-1.0,G,1472.2931506849316
-1.0,G,1786.5020547945205
-1.0,G,1532.8905821917808
-1.0,G,1474.5375
-1.0,G,1546.3566780821918
-1.0,G,1530.6462328767122
-1.0,G,1467.8044520547944
-1.0,G,1479.026198630137
-1.0,G,1438.627910958904
-1.0,G,1452.094006849315
-1.0,G,1501.469691780822
-1.0,G,1458.8270547945206
-1.0,G,1562.0671232876712
-1.0,G,1523.9131849315067
-1.0,G,1512.6914383561643
-1.0,G,1472.2931506849316
-1.0,G,1512.6914383561643
-1.0,G,1496.980993150685
-1.0,G,1436.3835616438357
-1.0,G,1564.3114726027397
-1.0,G,1458.8270547945206
-1.0,G,1434.1392123287671
-1.0,G,1449.8496575342465
-1.0,G,1485.7592465753426
-1.0,G,1483.514897260274
-1.0,G,1463.3157534246575
-1.0,G,1476.7818493150685
-1.0,G,1472.2931506849316
-1.0,G,1492.492294520548
-1.0,G,1445.3609589041096
-1.0,G,1521.6688356164384
-1.0,G,1476.7818493150685
-1.0,G,1564.3114726027397
-1.0,G,1425.161815068493
-1.0,G,1555.3340753424657
-1.0,G,1488.003595890411
-1.0,G,1557.5784246575342
-1.0,G,1512.6914383561643
-1.0,G,1467.8044520547944
-1.0,G,1530.6462328767122
-1.0,G,1530.6462328767122
-1.0,G,1461.0714041095891
-1.0,G,1461.0714041095891
-1.0,G,1501.469691780822
-1.0,G,1445.3609589041096
-1.0,G,1479.026198630137
-1.0,G,1530.6462328767122
-1.0,G,1638.375
-1.0,G,1492.492294520548
-1.0,G,1393.7409246575342
-1.0,G,1557.5784246575342
-1.0,G,1483.514897260274
-1.0,G,1470.048801369863
-1.0,G,1544.1123287671232
-1.0,G,1454.3383561643836
-1.0,G,1452.094006849315
-1.0,G,1479.026198630137
-1.0,G,1710.1941780821917
-1.0,G,1519.4244863013698
